Location,Timestamp,Transmitter_MAC,Receiver_MAC,BSSID,Frame_Type,Signal_dBm,Frequency_MHz,PHY_Type,MCS_Legacy,MCS_WiFi5,MCS_WiFi6,Data_Rate_Mbps
Baithak_CH161,2026-03-31 13:01:28.482306816,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.482311424,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.482316544,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.482321408,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.484656128,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,1.0,,13.0
Baithak_CH161,2026-03-31 13:01:28.485250048,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.499019520,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,1.0,,13.0
Baithak_CH161,2026-03-31 13:01:28.506087424,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-88,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547237888,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547259136,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547274240,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547279104,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547283712,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547288064,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547292416,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547296256,18:12:5c:f4:a6:f6,14:d6:78:5a:dc:77,14:d6:78:5a:dc:77,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547300352,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.547499776,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,1.0,,13.0
Baithak_CH161,2026-03-31 13:01:28.556058368,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,1.0,,13.0
Baithak_CH161,2026-03-31 13:01:28.556367616,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.557418752,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.570260224,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-88,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.570426624,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.586547968,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.586560512,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.586566912,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.586574336,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.586579200,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.586581760,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.589893120,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.589904896,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.589911040,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.589916928,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.589922304,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.589926400,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.603694848,fe:27:5b:b3:95:b2,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x0028,-88,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.611896064,14:96:2d:07:95:0c,fe:27:5b:b3:95:b2,14:96:2d:07:95:0c,0x0028,-75,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.678398464,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.679816448,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.686846976,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.686866432,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.686871296,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.686876160,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.688496128,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.688515328,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.688521984,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.688527104,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.688880128,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.688892416,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.688897024,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.694428160,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.714555392,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.729606912,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-92,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.733596416,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.735641600,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.735661312,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.745410816,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.745422592,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.745427456,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.745432320,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.751524608,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.763069696,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.766692352,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.766700032,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.781006080,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.786337024,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.786652160,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-88,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.787347456,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-88,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.788994816,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-88,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.789728512,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.790294016,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.798948096,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-88,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.799054336,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.815403776,14:84:77:13:16:34,5a:e3:d3:89:cf:58,14:84:77:13:16:34,0x0028,-87,5805,8,,2.0,,21.666666
Baithak_CH161,2026-03-31 13:01:28.815417600,14:84:77:13:16:34,5a:e3:d3:89:cf:58,14:84:77:13:16:34,0x0028,-87,5805,8,,2.0,,21.666666
Baithak_CH161,2026-03-31 13:01:28.870822912,14:96:2d:07:95:04,fa:61:da:5f:17:53,14:96:2d:07:95:04,0x0028,-75,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.885556224,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.890919680,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.940028160,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.940287744,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-87,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.944613376,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.950441728,ce:95:bc:38:91:7c,14:96:2d:07:95:04,14:96:2d:07:95:04,0x0028,-81,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.952384768,14:96:2d:07:95:04,32:f8:97:c7:ec:13,14:96:2d:07:95:04,0x0028,-75,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.963484672,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.965563136,14:96:2d:07:95:04,ce:95:bc:38:91:7c,14:96:2d:07:95:04,0x0028,-75,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.982717440,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982737408,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982742272,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982747136,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982751488,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982755840,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982760448,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982765056,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982769152,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982773504,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982778112,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-92,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.982902272,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-92,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.993766656,b4:d5:bd:fc:96:08,14:96:2d:07:95:04,14:96:2d:07:95:04,0x002c,-84,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:28.995111680,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.995117312,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.995470080,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:28.995475200,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.018975488,fe:27:5b:b3:95:b2,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x0028,-87,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.030943488,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-88,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.061824768,14:96:2d:07:95:0c,fe:27:5b:b3:95:b2,14:96:2d:07:95:0c,0x0028,-75,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.073447168,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-89,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.102500352,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-90,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.130886912,14:96:2d:07:95:04,fa:61:da:5f:17:53,14:96:2d:07:95:04,0x0028,-75,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.182429440,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.224124928,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.230045696,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230066176,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230071552,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230076160,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230080512,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230085120,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230090496,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230095104,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230099968,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230104576,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230109952,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.230114304,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.232854016,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.232860160,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.233723392,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.233730304,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.236468992,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.236484096,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.236489984,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.252957696,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-87,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.295364352,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.310149888,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.311112960,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.312678912,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-91,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.322128896,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.327838976,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-90,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.335872768,9a:9a:64:ba:dd:17,14:84:77:13:2e:c1,14:84:77:13:2e:c1,0x0028,-90,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.343081216,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-85,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.350400512,52:80:bc:b0:4f:95,14:96:2d:07:95:0c,14:96:2d:07:95:0c,0x002c,-86,5805,5,,,,6.0
Baithak_CH161,2026-03-31 13:01:29.373856768,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373862144,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373866240,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373869824,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373874176,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373878016,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373882112,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373885696,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373889280,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373893376,32:f4:98:a0:5a:16,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
Baithak_CH161,2026-03-31 13:01:29.373895424,32:f4:98:a0:5a:c2,14:96:2d:d6:20:31,14:96:2d:d6:20:31,0x0028,-89,5805,8,,0.0,,6.5
